,Remuneration,Spending_Score,Product,Customer_Segments,Review_Polarity,Summary_Polarity
644,63.96,1,4702,LowSpending_and_HighRemuneration,0.30642353347135953,0.2725
645,79.54,32,4702,LowSpending_and_HighRemuneration,0.30642353347135953,0.2725
646,15.58,72,195,HighSpending_and_LowRemuneration,0.24979188563563565,0.09166666666666667
647,18.86,98,195,HighSpending_and_LowRemuneration,0.24979188563563565,0.09166666666666667
648,22.96,82,195,HighSpending_and_LowRemuneration,0.24979188563563565,0.09166666666666667
649,24.6,4,195,LowSpending_and_LowRemuneration,0.24979188563563565,0.09166666666666667
650,27.06,14,195,LowSpending_and_LowRemuneration,0.24979188563563565,0.09166666666666667
651,27.88,73,195,HighSpending_and_LowRemuneration,0.24979188563563565,0.09166666666666667
652,30.34,26,195,LowSpending_and_LowRemuneration,0.24979188563563565,0.09166666666666667
653,32.8,55,195,AveSpending_and_AveRemuneration,0.24979188563563565,0.09166666666666667
654,92.66,8,195,LowSpending_and_HighRemuneration,0.24979188563563565,0.09166666666666667
655,15.58,72,978,HighSpending_and_LowRemuneration,0.20582449819433948,0.36333333333333334
656,32.8,42,978,AveSpending_and_AveRemuneration,0.20582449819433948,0.36333333333333334
657,35.26,45,978,AveSpending_and_AveRemuneration,0.20582449819433948,0.36333333333333334
658,37.72,46,978,AveSpending_and_AveRemuneration,0.20582449819433948,0.36333333333333334
659,38.54,59,978,AveSpending_and_AveRemuneration,0.20582449819433948,0.36333333333333334
660,39.36,50,978,AveSpending_and_AveRemuneration,0.20582449819433948,0.36333333333333334
661,39.36,48,978,AveSpending_and_AveRemuneration,0.20582449819433948,0.36333333333333334
662,44.28,54,978,AveSpending_and_AveRemuneration,0.20582449819433948,0.36333333333333334
663,51.66,50,978,AveSpending_and_AveRemuneration,0.20582449819433948,0.36333333333333334
664,15.58,72,515,HighSpending_and_LowRemuneration,0.34094096855525424,0.255
665,44.28,41,515,AveSpending_and_AveRemuneration,0.34094096855525424,0.255
666,48.38,55,515,AveSpending_and_AveRemuneration,0.34094096855525424,0.255
667,49.2,47,515,AveSpending_and_AveRemuneration,0.34094096855525424,0.255
668,50.84,48,515,AveSpending_and_AveRemuneration,0.34094096855525424,0.255
669,50.84,42,515,AveSpending_and_AveRemuneration,0.34094096855525424,0.255
670,51.66,43,515,AveSpending_and_AveRemuneration,0.34094096855525424,0.255
671,51.66,48,515,AveSpending_and_AveRemuneration,0.34094096855525424,0.255
672,69.7,75,515,HighSpending_and_HighRemuneration,0.34094096855525424,0.255
673,15.58,72,9119,HighSpending_and_LowRemuneration,0.45376190476190476,0.1408333333333333
674,39.36,48,9119,AveSpending_and_AveRemuneration,0.45376190476190476,0.1408333333333333
675,72.16,15,9119,LowSpending_and_HighRemuneration,0.45376190476190476,0.1408333333333333
676,80.36,15,9119,LowSpending_and_HighRemuneration,0.45376190476190476,0.1408333333333333
677,82.82,68,9119,HighSpending_and_HighRemuneration,0.45376190476190476,0.1408333333333333
678,84.46,17,9119,LowSpending_and_HighRemuneration,0.45376190476190476,0.1408333333333333
679,84.46,69,9119,HighSpending_and_HighRemuneration,0.45376190476190476,0.1408333333333333
680,98.4,16,9119,LowSpending_and_HighRemuneration,0.45376190476190476,0.1408333333333333
681,98.4,79,9119,HighSpending_and_HighRemuneration,0.45376190476190476,0.1408333333333333
682,15.58,14,9612,LowSpending_and_LowRemuneration,0.2656219561688312,0.33666666666666667
683,17.22,66,9612,HighSpending_and_LowRemuneration,0.2656219561688312,0.33666666666666667
684,32.8,42,9612,AveSpending_and_AveRemuneration,0.2656219561688312,0.33666666666666667
685,36.08,50,9612,AveSpending_and_AveRemuneration,0.2656219561688312,0.33666666666666667
686,38.54,52,9612,AveSpending_and_AveRemuneration,0.2656219561688312,0.33666666666666667
687,39.36,48,9612,AveSpending_and_AveRemuneration,0.2656219561688312,0.33666666666666667
688,40.18,42,9612,AveSpending_and_AveRemuneration,0.2656219561688312,0.33666666666666667
689,44.28,47,9612,AveSpending_and_AveRemuneration,0.2656219561688312,0.33666666666666667
690,44.28,54,9612,AveSpending_and_AveRemuneration,0.2656219561688312,0.33666666666666667
691,15.58,14,4712,LowSpending_and_LowRemuneration,0.2603282828282828,0.11645833333333333
692,39.36,48,4712,AveSpending_and_AveRemuneration,0.2603282828282828,0.11645833333333333
693,60.68,10,4712,LowSpending_and_HighRemuneration,0.2603282828282828,0.11645833333333333
694,63.14,12,4712,LowSpending_and_HighRemuneration,0.2603282828282828,0.11645833333333333
695,63.96,90,4712,HighSpending_and_HighRemuneration,0.2603282828282828,0.11645833333333333
696,63.96,76,4712,HighSpending_and_HighRemuneration,0.2603282828282828,0.11645833333333333
697,63.96,1,4712,LowSpending_and_HighRemuneration,0.2603282828282828,0.11645833333333333
698,63.96,78,4712,HighSpending_and_HighRemuneration,0.2603282828282828,0.11645833333333333
699,79.54,86,4712,HighSpending_and_HighRemuneration,0.2603282828282828,0.11645833333333333
700,15.58,14,107,LowSpending_and_LowRemuneration,0.11553638261380197,0.08791666666666667
701,19.68,35,107,LowSpending_and_LowRemuneration,0.11553638261380197,0.08791666666666667
702,22.96,32,107,LowSpending_and_LowRemuneration,0.11553638261380197,0.08791666666666667
703,24.6,73,107,HighSpending_and_LowRemuneration,0.11553638261380197,0.08791666666666667
704,27.06,81,107,HighSpending_and_LowRemuneration,0.11553638261380197,0.08791666666666667
705,30.34,26,107,LowSpending_and_LowRemuneration,0.11553638261380197,0.08791666666666667
706,30.34,75,107,HighSpending_and_LowRemuneration,0.11553638261380197,0.08791666666666667
707,32.8,47,107,AveSpending_and_AveRemuneration,0.11553638261380197,0.08791666666666667
708,92.66,91,107,HighSpending_and_HighRemuneration,0.11553638261380197,0.08791666666666667
709,15.58,14,9507,LowSpending_and_LowRemuneration,0.2997801827801828,0.01583333333333333
710,32.8,42,9507,AveSpending_and_AveRemuneration,0.2997801827801828,0.01583333333333333
711,35.26,41,9507,AveSpending_and_AveRemuneration,0.2997801827801828,0.01583333333333333
712,37.72,56,9507,AveSpending_and_AveRemuneration,0.2997801827801828,0.01583333333333333
713,39.36,51,9507,AveSpending_and_AveRemuneration,0.2997801827801828,0.01583333333333333
714,39.36,59,9507,AveSpending_and_AveRemuneration,0.2997801827801828,0.01583333333333333
715,39.36,48,9507,AveSpending_and_AveRemuneration,0.2997801827801828,0.01583333333333333
716,44.28,53,9507,AveSpending_and_AveRemuneration,0.2997801827801828,0.01583333333333333
717,51.66,46,9507,AveSpending_and_AveRemuneration,0.2997801827801828,0.01583333333333333
718,15.58,14,283,LowSpending_and_LowRemuneration,0.10752230021900058,0.15666666666666668
719,44.28,44,283,AveSpending_and_AveRemuneration,0.10752230021900058,0.15666666666666668
720,48.38,41,283,AveSpending_and_AveRemuneration,0.10752230021900058,0.15666666666666668
721,49.2,50,283,AveSpending_and_AveRemuneration,0.10752230021900058,0.15666666666666668
722,50.84,59,283,AveSpending_and_AveRemuneration,0.10752230021900058,0.15666666666666668
723,51.66,50,283,AveSpending_and_AveRemuneration,0.10752230021900058,0.15666666666666668
724,51.66,48,283,AveSpending_and_AveRemuneration,0.10752230021900058,0.15666666666666668
725,51.66,52,283,AveSpending_and_AveRemuneration,0.10752230021900058,0.15666666666666668
726,70.52,20,283,LowSpending_and_HighRemuneration,0.10752230021900058,0.15666666666666668
727,15.58,14,9150,LowSpending_and_LowRemuneration,0.26015383426097716,0.2345833333333333
728,39.36,59,9150,AveSpending_and_AveRemuneration,0.26015383426097716,0.2345833333333333
729,72.16,69,9150,HighSpending_and_HighRemuneration,0.26015383426097716,0.2345833333333333
730,80.36,88,9150,HighSpending_and_HighRemuneration,0.26015383426097716,0.2345833333333333
731,84.46,17,9150,LowSpending_and_HighRemuneration,0.26015383426097716,0.2345833333333333
732,84.46,85,9150,HighSpending_and_HighRemuneration,0.26015383426097716,0.2345833333333333
733,92.66,8,9150,LowSpending_and_HighRemuneration,0.26015383426097716,0.2345833333333333
734,98.4,79,9150,HighSpending_and_HighRemuneration,0.26015383426097716,0.2345833333333333
735,103.32,28,9150,LowSpending_and_HighRemuneration,0.26015383426097716,0.2345833333333333
736,15.58,99,9635,HighSpending_and_LowRemuneration,0.1990250031764183,0.29166666666666663
737,18.86,29,9635,LowSpending_and_LowRemuneration,0.1990250031764183,0.29166666666666663
738,32.8,42,9635,AveSpending_and_AveRemuneration,0.1990250031764183,0.29166666666666663
739,36.08,46,9635,AveSpending_and_AveRemuneration,0.1990250031764183,0.29166666666666663
740,38.54,59,9635,AveSpending_and_AveRemuneration,0.1990250031764183,0.29166666666666663
741,39.36,59,9635,AveSpending_and_AveRemuneration,0.1990250031764183,0.29166666666666663
742,41.0,49,9635,AveSpending_and_AveRemuneration,0.1990250031764183,0.29166666666666663
743,44.28,54,9635,AveSpending_and_AveRemuneration,0.1990250031764183,0.29166666666666663
744,44.28,53,9635,AveSpending_and_AveRemuneration,0.1990250031764183,0.29166666666666663
745,15.58,99,6271,HighSpending_and_LowRemuneration,0.284775974025974,0.24
746,39.36,59,6271,AveSpending_and_AveRemuneration,0.284775974025974,0.24
747,60.68,72,6271,HighSpending_and_HighRemuneration,0.284775974025974,0.24
748,63.14,97,6271,HighSpending_and_HighRemuneration,0.284775974025974,0.24
749,63.96,17,6271,LowSpending_and_HighRemuneration,0.284775974025974,0.24
750,63.96,16,6271,LowSpending_and_HighRemuneration,0.284775974025974,0.24
751,63.96,1,6271,LowSpending_and_HighRemuneration,0.284775974025974,0.24
752,63.96,78,6271,HighSpending_and_HighRemuneration,0.284775974025974,0.24
753,80.36,15,6271,LowSpending_and_HighRemuneration,0.284775974025974,0.24
754,15.58,99,811,HighSpending_and_LowRemuneration,0.22911593267843267,0.2991666666666667
755,19.68,73,811,HighSpending_and_LowRemuneration,0.22911593267843267,0.2991666666666667
756,22.96,61,811,HighSpending_and_LowRemuneration,0.22911593267843267,0.2991666666666667
757,27.06,4,811,LowSpending_and_LowRemuneration,0.22911593267843267,0.2991666666666667
758,27.88,17,811,LowSpending_and_LowRemuneration,0.22911593267843267,0.2991666666666667
759,30.34,75,811,HighSpending_and_LowRemuneration,0.22911593267843267,0.2991666666666667
760,31.16,35,811,LowSpending_and_LowRemuneration,0.22911593267843267,0.2991666666666667
761,32.8,42,811,AveSpending_and_AveRemuneration,0.22911593267843267,0.2991666666666667
762,98.4,16,811,LowSpending_and_HighRemuneration,0.22911593267843267,0.2991666666666667
763,15.58,99,9529,HighSpending_and_LowRemuneration,0.2154970584970585,0.24666666666666667
764,34.44,52,9529,AveSpending_and_AveRemuneration,0.2154970584970585,0.24666666666666667
765,36.08,50,9529,AveSpending_and_AveRemuneration,0.2154970584970585,0.24666666666666667
766,37.72,55,9529,AveSpending_and_AveRemuneration,0.2154970584970585,0.24666666666666667
767,39.36,59,9529,AveSpending_and_AveRemuneration,0.2154970584970585,0.24666666666666667
768,39.36,47,9529,AveSpending_and_AveRemuneration,0.2154970584970585,0.24666666666666667
769,44.28,48,9529,AveSpending_and_AveRemuneration,0.2154970584970585,0.24666666666666667
770,51.66,43,9529,AveSpending_and_AveRemuneration,0.2154970584970585,0.24666666666666667
771,15.58,99,2285,HighSpending_and_LowRemuneration,0.09783971088435374,0.031249999999999993
772,44.28,57,2285,AveSpending_and_AveRemuneration,0.09783971088435374,0.031249999999999993
773,49.2,49,2285,AveSpending_and_AveRemuneration,0.09783971088435374,0.031249999999999993
774,50.02,42,2285,AveSpending_and_AveRemuneration,0.09783971088435374,0.031249999999999993
775,50.84,55,2285,AveSpending_and_AveRemuneration,0.09783971088435374,0.031249999999999993
776,51.66,46,2285,AveSpending_and_AveRemuneration,0.09783971088435374,0.031249999999999993
777,51.66,52,2285,AveSpending_and_AveRemuneration,0.09783971088435374,0.031249999999999993
778,51.66,54,2285,AveSpending_and_AveRemuneration,0.09783971088435374,0.031249999999999993
779,70.52,95,2285,HighSpending_and_HighRemuneration,0.09783971088435374,0.031249999999999993
780,15.58,99,4047,HighSpending_and_LowRemuneration,0.15902396774765196,0.018333333333333333
781,39.36,47,4047,AveSpending_and_AveRemuneration,0.15902396774765196,0.018333333333333333
782,76.26,14,4047,LowSpending_and_HighRemuneration,0.15902396774765196,0.018333333333333333
783,81.18,39,4047,LowSpending_and_HighRemuneration,0.15902396774765196,0.018333333333333333
784,84.46,85,4047,HighSpending_and_HighRemuneration,0.15902396774765196,0.018333333333333333
785,84.46,23,4047,LowSpending_and_HighRemuneration,0.15902396774765196,0.018333333333333333
786,92.66,91,4047,HighSpending_and_HighRemuneration,0.15902396774765196,0.018333333333333333
787,103.32,28,4047,LowSpending_and_HighRemuneration,0.15902396774765196,0.018333333333333333
788,103.32,74,4047,HighSpending_and_HighRemuneration,0.15902396774765196,0.018333333333333333
789,16.4,15,1577,LowSpending_and_LowRemuneration,0.27049395141895144,0.23500000000000001
790,18.86,98,1577,HighSpending_and_LowRemuneration,0.27049395141895144,0.23500000000000001
791,34.44,52,1577,AveSpending_and_AveRemuneration,0.27049395141895144,0.23500000000000001
792,37.72,51,1577,AveSpending_and_AveRemuneration,0.27049395141895144,0.23500000000000001
793,39.36,51,1577,AveSpending_and_AveRemuneration,0.27049395141895144,0.23500000000000001
794,39.36,47,1577,AveSpending_and_AveRemuneration,0.27049395141895144,0.23500000000000001
795,41.0,56,1577,AveSpending_and_AveRemuneration,0.27049395141895144,0.23500000000000001
796,44.28,53,1577,AveSpending_and_AveRemuneration,0.27049395141895144,0.23500000000000001
797,44.28,48,1577,AveSpending_and_AveRemuneration,0.27049395141895144,0.23500000000000001
798,16.4,15,6287,LowSpending_and_LowRemuneration,0.2785431547619048,0.06833333333333333
799,39.36,47,6287,AveSpending_and_AveRemuneration,0.2785431547619048,0.06833333333333333
800,61.5,5,6287,LowSpending_and_HighRemuneration,0.2785431547619048,0.06833333333333333
801,63.14,36,6287,LowSpending_and_HighRemuneration,0.2785431547619048,0.06833333333333333
802,63.96,88,6287,HighSpending_and_HighRemuneration,0.2785431547619048,0.06833333333333333
803,63.96,89,6287,HighSpending_and_HighRemuneration,0.2785431547619048,0.06833333333333333
804,63.96,1,6287,LowSpending_and_HighRemuneration,0.2785431547619048,0.06833333333333333
805,63.96,73,6287,HighSpending_and_HighRemuneration,0.2785431547619048,0.06833333333333333
806,80.36,88,6287,HighSpending_and_HighRemuneration,0.2785431547619048,0.06833333333333333
807,16.4,15,2814,LowSpending_and_LowRemuneration,0.24348352015631428,0.2786666666666667
808,20.5,5,2814,LowSpending_and_LowRemuneration,0.24348352015631428,0.2786666666666667
809,23.78,31,2814,LowSpending_and_LowRemuneration,0.24348352015631428,0.2786666666666667
810,27.06,92,2814,HighSpending_and_LowRemuneration,0.24348352015631428,0.2786666666666667
811,27.88,73,2814,HighSpending_and_LowRemuneration,0.24348352015631428,0.2786666666666667
812,31.16,35,2814,LowSpending_and_LowRemuneration,0.24348352015631428,0.2786666666666667
813,31.16,92,2814,HighSpending_and_LowRemuneration,0.24348352015631428,0.2786666666666667
814,32.8,42,2814,AveSpending_and_AveRemuneration,0.24348352015631428,0.2786666666666667
815,44.28,51,2814,AveSpending_and_AveRemuneration,0.24348352015631428,0.2786666666666667
816,16.4,15,9530,LowSpending_and_LowRemuneration,0.3082857323232323,0.1645
817,34.44,60,9530,AveSpending_and_AveRemuneration,0.3082857323232323,0.1645
818,36.08,46,9530,AveSpending_and_AveRemuneration,0.3082857323232323,0.1645
819,38.54,52,9530,AveSpending_and_AveRemuneration,0.3082857323232323,0.1645
820,39.36,50,9530,AveSpending_and_AveRemuneration,0.3082857323232323,0.1645
821,39.36,47,9530,AveSpending_and_AveRemuneration,0.3082857323232323,0.1645
822,40.18,55,9530,AveSpending_and_AveRemuneration,0.3082857323232323,0.1645
823,44.28,52,9530,AveSpending_and_AveRemuneration,0.3082857323232323,0.1645
824,51.66,48,9530,AveSpending_and_AveRemuneration,0.3082857323232323,0.1645
825,16.4,15,2286,LowSpending_and_LowRemuneration,0.20698072529322528,0.23875000000000002
826,44.28,46,2286,AveSpending_and_AveRemuneration,0.20698072529322528,0.23875000000000002
827,49.2,40,2286,AveSpending_and_AveRemuneration,0.20698072529322528,0.23875000000000002
828,50.02,49,2286,AveSpending_and_AveRemuneration,0.20698072529322528,0.23875000000000002
829,50.84,56,2286,AveSpending_and_AveRemuneration,0.20698072529322528,0.23875000000000002
830,51.66,43,2286,AveSpending_and_AveRemuneration,0.20698072529322528,0.23875000000000002
831,51.66,54,2286,AveSpending_and_AveRemuneration,0.20698072529322528,0.23875000000000002
832,52.48,42,2286,AveSpending_and_AveRemuneration,0.20698072529322528,0.23875000000000002
833,71.34,27,2286,LowSpending_and_HighRemuneration,0.20698072529322528,0.23875000000000002
834,16.4,15,4065,LowSpending_and_LowRemuneration,0.36503358097625016,0.22000000000000003
835,40.18,55,4065,AveSpending_and_AveRemuneration,0.36503358097625016,0.22000000000000003
836,76.26,90,4065,HighSpending_and_HighRemuneration,0.36503358097625016,0.22000000000000003
837,81.18,97,4065,HighSpending_and_HighRemuneration,0.36503358097625016,0.22000000000000003
838,84.46,23,4065,LowSpending_and_HighRemuneration,0.36503358097625016,0.22000000000000003
839,84.46,69,4065,HighSpending_and_HighRemuneration,0.36503358097625016,0.22000000000000003
840,98.4,16,4065,LowSpending_and_HighRemuneration,0.36503358097625016,0.22000000000000003
841,103.32,74,4065,HighSpending_and_HighRemuneration,0.36503358097625016,0.22000000000000003
842,112.34,18,4065,LowSpending_and_HighRemuneration,0.36503358097625016,0.22000000000000003
843,16.4,77,1581,HighSpending_and_LowRemuneration,0.20516666666666664,0.19982142857142857
844,19.68,35,1581,LowSpending_and_LowRemuneration,0.20516666666666664,0.19982142857142857
845,34.44,60,1581,AveSpending_and_AveRemuneration,0.20516666666666664,0.19982142857142857
846,37.72,46,1581,AveSpending_and_AveRemuneration,0.20516666666666664,0.19982142857142857
847,39.36,59,1581,AveSpending_and_AveRemuneration,0.20516666666666664,0.19982142857142857
848,40.18,55,1581,AveSpending_and_AveRemuneration,0.20516666666666664,0.19982142857142857
849,44.28,47,1581,AveSpending_and_AveRemuneration,0.20516666666666664,0.19982142857142857
850,44.28,48,1581,AveSpending_and_AveRemuneration,0.20516666666666664,0.19982142857142857
851,44.28,52,1581,AveSpending_and_AveRemuneration,0.20516666666666664,0.19982142857142857
852,16.4,77,6310,HighSpending_and_LowRemuneration,0.35239345839345837,0.3725
853,40.18,55,6310,AveSpending_and_AveRemuneration,0.35239345839345837,0.3725
854,61.5,93,6310,HighSpending_and_HighRemuneration,0.35239345839345837,0.3725
855,63.14,74,6310,HighSpending_and_HighRemuneration,0.35239345839345837,0.3725
856,63.96,20,6310,LowSpending_and_HighRemuneration,0.35239345839345837,0.3725
857,63.96,1,6310,LowSpending_and_HighRemuneration,0.35239345839345837,0.3725
858,63.96,73,6310,HighSpending_and_HighRemuneration,0.35239345839345837,0.3725
859,64.78,35,6310,LowSpending_and_HighRemuneration,0.35239345839345837,0.3725
860,81.18,39,6310,LowSpending_and_HighRemuneration,0.35239345839345837,0.3725
861,16.4,77,2829,HighSpending_and_LowRemuneration,0.31961989392148127,0.1605
862,20.5,73,2829,HighSpending_and_LowRemuneration,0.31961989392148127,0.1605
863,23.78,87,2829,HighSpending_and_LowRemuneration,0.31961989392148127,0.1605
864,27.06,14,2829,LowSpending_and_LowRemuneration,0.31961989392148127,0.1605
865,30.34,26,2829,LowSpending_and_LowRemuneration,0.31961989392148127,0.1605
866,31.16,92,2829,HighSpending_and_LowRemuneration,0.31961989392148127,0.1605
867,31.98,36,2829,AveSpending_and_AveRemuneration,0.31961989392148127,0.1605
868,34.44,52,2829,AveSpending_and_AveRemuneration,0.31961989392148127,0.1605
869,44.28,55,2829,AveSpending_and_AveRemuneration,0.31961989392148127,0.1605
870,16.4,77,9560,HighSpending_and_LowRemuneration,0.08773038766788765,0.414
871,31.98,28,9560,LowSpending_and_LowRemuneration,0.08773038766788765,0.414
872,35.26,54,9560,AveSpending_and_AveRemuneration,0.08773038766788765,0.414
873,37.72,51,9560,AveSpending_and_AveRemuneration,0.08773038766788765,0.414
874,38.54,59,9560,AveSpending_and_AveRemuneration,0.08773038766788765,0.414
875,39.36,48,9560,AveSpending_and_AveRemuneration,0.08773038766788765,0.414
876,40.18,55,9560,AveSpending_and_AveRemuneration,0.08773038766788765,0.414
877,40.18,42,9560,AveSpending_and_AveRemuneration,0.08773038766788765,0.414
878,44.28,42,9560,AveSpending_and_AveRemuneration,0.08773038766788765,0.414
879,16.4,77,2296,HighSpending_and_LowRemuneration,0.1371856361231361,0.11625
880,46.74,58,2296,AveSpending_and_AveRemuneration,0.1371856361231361,0.11625
881,49.2,42,2296,AveSpending_and_AveRemuneration,0.1371856361231361,0.11625
882,50.84,41,2296,AveSpending_and_AveRemuneration,0.1371856361231361,0.11625
883,50.84,42,2296,AveSpending_and_AveRemuneration,0.1371856361231361,0.11625
884,51.66,48,2296,AveSpending_and_AveRemuneration,0.1371856361231361,0.11625
885,52.48,42,2296,AveSpending_and_AveRemuneration,0.1371856361231361,0.11625
886,52.48,46,2296,AveSpending_and_AveRemuneration,0.1371856361231361,0.11625
887,71.34,63,2296,HighSpending_and_HighRemuneration,0.1371856361231361,0.11625
888,16.4,77,3711,HighSpending_and_LowRemuneration,0.3146995327904419,0.23777777777777778
889,40.18,42,3711,AveSpending_and_AveRemuneration,0.3146995327904419,0.23777777777777778
890,79.54,32,3711,LowSpending_and_HighRemuneration,0.3146995327904419,0.23777777777777778
891,82.82,24,3711,LowSpending_and_HighRemuneration,0.3146995327904419,0.23777777777777778
892,84.46,69,3711,HighSpending_and_HighRemuneration,0.3146995327904419,0.23777777777777778
893,92.66,8,3711,LowSpending_and_HighRemuneration,0.3146995327904419,0.23777777777777778
894,98.4,79,3711,HighSpending_and_HighRemuneration,0.3146995327904419,0.23777777777777778
895,112.34,18,3711,LowSpending_and_HighRemuneration,0.3146995327904419,0.23777777777777778
896,112.34,83,3711,HighSpending_and_HighRemuneration,0.3146995327904419,0.23777777777777778
897,16.4,13,1592,LowSpending_and_LowRemuneration,0.1850822094572095,0.29
898,19.68,73,1592,HighSpending_and_LowRemuneration,0.1850822094572095,0.29
899,35.26,54,1592,AveSpending_and_AveRemuneration,0.1850822094572095,0.29
900,37.72,56,1592,AveSpending_and_AveRemuneration,0.1850822094572095,0.29
901,39.36,50,1592,AveSpending_and_AveRemuneration,0.1850822094572095,0.29
902,40.18,42,1592,AveSpending_and_AveRemuneration,0.1850822094572095,0.29
903,44.28,54,1592,AveSpending_and_AveRemuneration,0.1850822094572095,0.29
904,44.28,52,1592,AveSpending_and_AveRemuneration,0.1850822094572095,0.29
905,44.28,42,1592,AveSpending_and_AveRemuneration,0.1850822094572095,0.29
906,16.4,13,10995,LowSpending_and_LowRemuneration,0.3133005291005291,0.495
907,40.18,42,10995,AveSpending_and_AveRemuneration,0.3133005291005291,0.495
908,62.32,40,10995,AveSpending_and_AveRemuneration,0.3133005291005291,0.495
909,63.96,22,10995,LowSpending_and_HighRemuneration,0.3133005291005291,0.495
910,63.96,76,10995,HighSpending_and_HighRemuneration,0.3133005291005291,0.495
911,63.96,78,10995,HighSpending_and_HighRemuneration,0.3133005291005291,0.495
912,64.78,35,10995,LowSpending_and_HighRemuneration,0.3133005291005291,0.495
913,64.78,83,10995,HighSpending_and_HighRemuneration,0.3133005291005291,0.495
914,81.18,97,10995,HighSpending_and_HighRemuneration,0.3133005291005291,0.495
915,16.4,13,629,LowSpending_and_LowRemuneration,0.34537391774891774,0.185
916,22.96,14,629,LowSpending_and_LowRemuneration,0.34537391774891774,0.185
917,24.6,4,629,LowSpending_and_LowRemuneration,0.34537391774891774,0.185
918,27.06,81,629,HighSpending_and_LowRemuneration,0.34537391774891774,0.185
919,30.34,75,629,HighSpending_and_LowRemuneration,0.34537391774891774,0.185
920,31.98,36,629,AveSpending_and_AveRemuneration,0.34537391774891774,0.185
921,31.98,61,629,AveSpending_and_AveRemuneration,0.34537391774891774,0.185
922,34.44,60,629,AveSpending_and_AveRemuneration,0.34537391774891774,0.185
923,44.28,41,629,AveSpending_and_AveRemuneration,0.34537391774891774,0.185
924,16.4,13,9595,LowSpending_and_LowRemuneration,0.11338791478129713,0.28833333333333333
925,31.98,65,9595,HighSpending_and_LowRemuneration,0.11338791478129713,0.28833333333333333
926,35.26,60,9595,AveSpending_and_AveRemuneration,0.11338791478129713,0.28833333333333333
927,37.72,46,9595,AveSpending_and_AveRemuneration,0.11338791478129713,0.28833333333333333
928,39.36,51,9595,AveSpending_and_AveRemuneration,0.11338791478129713,0.28833333333333333
929,39.36,59,9595,AveSpending_and_AveRemuneration,0.11338791478129713,0.28833333333333333
930,40.18,42,9595,AveSpending_and_AveRemuneration,0.11338791478129713,0.28833333333333333
931,41.0,49,9595,AveSpending_and_AveRemuneration,0.11338791478129713,0.28833333333333333
932,44.28,51,9595,AveSpending_and_AveRemuneration,0.11338791478129713,0.28833333333333333
933,16.4,13,2324,LowSpending_and_LowRemuneration,0.13366956459893178,0.22166666666666668
934,46.74,55,2324,AveSpending_and_AveRemuneration,0.13366956459893178,0.22166666666666668
935,49.2,52,2324,AveSpending_and_AveRemuneration,0.13366956459893178,0.22166666666666668
936,50.84,48,2324,AveSpending_and_AveRemuneration,0.13366956459893178,0.22166666666666668
937,51.66,50,2324,AveSpending_and_AveRemuneration,0.13366956459893178,0.22166666666666668
938,51.66,52,2324,AveSpending_and_AveRemuneration,0.13366956459893178,0.22166666666666668
939,52.48,46,2324,AveSpending_and_AveRemuneration,0.13366956459893178,0.22166666666666668
940,53.3,48,2324,AveSpending_and_AveRemuneration,0.13366956459893178,0.22166666666666668
941,71.34,13,2324,LowSpending_and_HighRemuneration,0.13366956459893178,0.22166666666666668
942,16.4,79,1618,HighSpending_and_LowRemuneration,0.25404352904040406,0.2875
943,20.5,5,1618,LowSpending_and_LowRemuneration,0.25404352904040406,0.2875
944,35.26,60,1618,AveSpending_and_AveRemuneration,0.25404352904040406,0.2875
945,37.72,55,1618,AveSpending_and_AveRemuneration,0.25404352904040406,0.2875
946,39.36,48,1618,AveSpending_and_AveRemuneration,0.25404352904040406,0.2875
947,41.0,49,1618,AveSpending_and_AveRemuneration,0.25404352904040406,0.2875
948,44.28,53,1618,AveSpending_and_AveRemuneration,0.25404352904040406,0.2875
949,44.28,42,1618,AveSpending_and_AveRemuneration,0.25404352904040406,0.2875
950,44.28,51,1618,AveSpending_and_AveRemuneration,0.25404352904040406,0.2875
951,16.4,79,11003,HighSpending_and_LowRemuneration,0.265815287616424,0.23500000000000001
952,41.0,49,11003,AveSpending_and_AveRemuneration,0.265815287616424,0.23500000000000001
953,62.32,87,11003,HighSpending_and_HighRemuneration,0.265815287616424,0.23500000000000001
954,63.96,90,11003,HighSpending_and_HighRemuneration,0.265815287616424,0.23500000000000001
955,63.96,16,11003,LowSpending_and_HighRemuneration,0.265815287616424,0.23500000000000001
956,63.96,1,11003,LowSpending_and_HighRemuneration,0.265815287616424,0.23500000000000001
957,64.78,83,11003,HighSpending_and_HighRemuneration,0.265815287616424,0.23500000000000001
958,66.42,5,11003,LowSpending_and_HighRemuneration,0.265815287616424,0.23500000000000001
959,82.82,24,11003,LowSpending_and_HighRemuneration,0.265815287616424,0.23500000000000001
960,16.4,79,3645,HighSpending_and_LowRemuneration,0.34800371572871575,0.275
961,22.96,82,3645,HighSpending_and_LowRemuneration,0.34800371572871575,0.275
962,24.6,73,3645,HighSpending_and_LowRemuneration,0.34800371572871575,0.275
963,27.88,17,3645,LowSpending_and_LowRemuneration,0.34800371572871575,0.275
964,31.16,35,3645,LowSpending_and_LowRemuneration,0.34800371572871575,0.275
965,31.98,61,3645,AveSpending_and_AveRemuneration,0.34800371572871575,0.275
